Order No.,Order Initiation,Customer ID,Product ID,Order Delivery,Export Class,Sale($),Lead Time,Quantity Sold,Discount,Revenue, Net Revenue ,Profit,Rating
3699,07-Jan-20,11380,10000904,08/12/2020,Middle Class,667,336,160,0.3,224112,156878,121,Average
4259,03-Apr-20,15010,10002473,16/09/2020,Premium Class,909,166,195,0.3,150894,105626,99,Average
3884,09-Jan-20,12280,10003374,05/06/2020,Premium Class,586,148,394,0.3,86728,60710,41,Good
4299,12-Apr-20,21100,10001856,05/08/2020,Premium Class,686,115,261,0.3,78890,55223,95,Good
3405,23-Feb-20,18055,10003641,23/11/2020,Middle Class,963,274,205,0.3,263862,184703,338,Good
3219,26-Jan-20,18505,10004707,03/11/2020,Middle Class,966,282,257,0.3,272412,190688,244,Good
3440,02-Apr-20,19645,10004086,10/11/2020,Middle Class,775,222,66,0.3,172050,120435,15,Good
4751,01-Mar-20,20455,10001695,29/09/2020,Premium Class,834,212,375,0.3,176808,123766,162,Best
3856,20-Mar-20,13930,10002506,08/07/2020,Same Day,881,110,108,0,96910,96910,163,Good
3170,14-Apr-20,18760,10004518,24/11/2020,First Class,912,224,318,0.3,204288,143002,413,Best
4328,04-Jan-20,14995,10000027,26/08/2020,Premium Class,809,235,170,0,190115,190115,225,Good
3023,30-Jan-20,14950,10002558,07/08/2020,Middle Class,901,190,124,0,171190,171190,56,Good
4021,25-Jan-20,12790,10000926,19/08/2020,Premium Class,889,207,354,0,184023,184023,412,Best
4868,24-Jan-20,15205,10001846,03/07/2020,Premium Class,546,161,304,0.3,87906,61534,23,Best
3374,21-Apr-20,14215,10003673,08/12/2020,Middle Class,683,231,221,0.3,157773,110441,79,Average
4983,16-Apr-20,13885,10001567,25/08/2020,Middle Class,972,131,367,0.3,127332,89132,320,Good
3517,23-Apr-20,13450,10001379,07/06/2020,Premium Class,666,45,160,0,29970,29970,157,Best
4930,04-Jan-20,15955,10000984,03/08/2020,Same Day,665,212,33,0,140980,140980,372,Good
3125,09-Mar-20,19375,10000937,13/10/2020,Same Day,965,218,315,0,210370,210370,244,Average
3279,18-Apr-20,17755,10002030,10/10/2020,Middle Class,544,175,262,0,95200,95200,207,Best
4055,21-Apr-20,12685,10000254,11/10/2020,Premium Class,529,173,17,0,91517,91517,369,Good
4061,11-Jan-20,15610,10004136,20/07/2020,Premium Class,959,191,305,0.3,183169,128218,271,Best
4232,20-Feb-20,19855,10002370,18/10/2020,First Class,665,241,268,0,160265,160265,231,Average
3962,21-Feb-20,21175,10003986,17/09/2020,Premium Class,520,209,226,0,108680,108680,175,Good
3894,04-Jan-20,11455,10004290,18/06/2020,Middle Class,974,166,111,0,161684,161684,314,Good
3968,15-Mar-20,15565,10004552,10/12/2020,Premium Class,764,270,6,0,206280,206280,90,Best
4642,04-Apr-20,19210,10000312,05/08/2020,Premium Class,785,123,13,0,96555,96555,19,Good
4905,13-Mar-20,11680,10001001,30/08/2020,First Class,605,170,45,0.3,102850,71995,221,Good
4999,20-Feb-20,15235,10001583,25/06/2020,Premium Class,844,126,77,0,106344,106344,45,Best
3205,10-Feb-20,12070,10002694,30/10/2020,Middle Class,683,263,164,0,179629,179629,75,Average
4461,22-Mar-20,18460,10004626,18/10/2020,Premium Class,740,210,308,0,155400,155400,237,Good
4415,21-Apr-20,10975,10004241,18/07/2020,Middle Class,940,88,385,0,82720,82720,82,Best
4933,22-Feb-20,16330,10003936,12/07/2020,Premium Class,646,141,211,0.3,91086,63760,291,Good
4839,27-Jan-20,14605,10003337,25/10/2020,First Class,804,272,387,0.3,218688,153082,21,Average
4586,29-Mar-20,18625,10000210,07/11/2020,Premium Class,668,223,210,0.3,148964,104275,439,Good
3177,16-Mar-20,18010,10003477,03/10/2020,Premium Class,942,201,262,0,189342,189342,107,Best
3670,26-Feb-20,11230,10002317,27/06/2020,First Class,751,122,162,0.3,91622,64135,212,Average
4785,30-Jan-20,15775,10004677,06/06/2020,Premium Class,878,128,141,0.3,112384,78669,165,Best
4404,18-Jan-20,10090,10002780,17/09/2020,Premium Class,574,243,268,0,139482,139482,480,Average
3974,18-Mar-20,10450,10001535,17/07/2020,First Class,871,121,345,0,105391,105391,133,Good
3551,22-Apr-20,17860,10003493,25/11/2020,Same Day,643,217,400,0,139531,139531,349,Good
3898,15-Feb-20,13250,10002380,13/10/2020,First Class,894,241,368,0.3,215454,150818,239,Best
3382,16-Jan-20,13990,10002817,08/12/2020,Premium Class,529,327,342,0,172983,172983,350,Best
3799,17-Apr-20,13765,10003589,20/08/2020,Premium Class,662,125,389,0,82750,82750,0,Good
3990,28-Apr-20,20230,10003099,29/06/2020,Middle Class,787,62,47,0.3,48794,34156,82,Best
3507,24-Apr-20,15715,10002645,29/07/2020,Premium Class,647,96,355,0.3,62112,43478,295,Best
3255,29-Mar-20,10615,10001627,05/06/2020,Premium Class,940,68,274,0.3,63920,44744,472,Average
4818,12-Apr-20,16015,10004666,24/08/2020,First Class,735,134,147,0,98490,98490,102,Average
3066,17-Apr-20,12415,10003816,09/06/2020,Premium Class,558,53,160,0,29574,29574,132,Best
3813,16-Feb-20,16030,10001520,16/09/2020,Same Day,770,213,205,0,164010,164010,223,Best
3846,18-Jan-20,17215,10001558,02/11/2020,Same Day,626,289,136,0.3,180914,126640,7,Average
3302,21-Mar-20,20800,10002473,03/12/2020,Same Day,893,257,226,0.3,229501,160651,244,Best
3612,29-Jan-20,10705,10004531,23/07/2020,Premium Class,787,176,347,0.3,138512,96958,339,Best
3520,19-Feb-20,19510,10004487,04/07/2020,First Class,836,136,62,0.3,113696,79587,291,Good
3708,25-Mar-20,11995,10003543,27/10/2020,Same Day,562,216,170,0.3,121392,84974,497,Good
3095,19-Apr-20,17590,10004353,23/06/2020,Premium Class,762,65,248,0.3,49530,34671,498,Best
4770,22-Mar-20,12610,10001468,10/08/2020,Premium Class,635,141,45,0.3,89535,62675,85,Good
4217,19-Mar-20,16525,10002195,09/08/2020,Middle Class,648,143,103,0,92664,92664,166,Best
3694,03-Apr-20,20980,10001745,05/12/2020,Premium Class,662,246,194,0,162852,162852,314,Good
3137,22-Feb-20,11080,10004826,13/08/2020,Middle Class,913,173,358,0.3,157949,110564,152,Average
3972,18-Mar-20,17260,10000289,13/10/2020,Same Day,513,209,246,0,107217,107217,140,Best
3654,11-Apr-20,10120,10003040,01/11/2020,Premium Class,808,204,275,0.3,164832,115382,172,Good
4888,28-Feb-20,11200,10000350,10/12/2020,Same Day,548,286,43,0.3,156728,109710,108,Best
4996,22-Feb-20,20245,10001759,16/06/2020,Middle Class,653,115,171,0.3,75095,52567,248,Average
3747,18-Apr-20,11255,10001496,01/07/2020,Premium Class,920,74,125,0.3,68080,47656,346,Good
3664,12-Feb-20,19345,10002931,03/11/2020,Premium Class,526,265,353,0.3,139390,97573,396,Good
4946,26-Apr-20,21850,10002356,05/09/2020,First Class,777,132,26,0.3,102564,71795,242,Best
3888,26-Feb-20,21625,10003601,11/08/2020,Middle Class,821,167,326,0.3,137107,95975,499,Average
3641,04-Apr-20,10870,10004154,07/07/2020,First Class,676,94,85,0.3,63544,44481,440,Good
4516,24-Apr-20,19435,10000788,05/12/2020,Premium Class,534,225,127,0.3,120150,84105,297,Best
3190,14-Apr-20,16285,10001940,06/07/2020,Premium Class,779,83,191,0.3,64657,45260,176,Average
4932,02-Jan-20,15820,10004465,19/08/2020,Middle Class,817,230,104,0,187910,187910,332,Average
4871,18-Feb-20,15100,10002333,17/06/2020,Premium Class,956,120,73,0,114720,114720,37,Average
3284,26-Feb-20,18805,10004188,18/08/2020,Middle Class,578,174,303,0,100572,100572,428,Good
4645,14-Mar-20,19600,10000145,08/10/2020,Middle Class,746,208,390,0,155168,155168,389,Good
3838,17-Apr-20,10930,10001613,30/12/2020,Premium Class,643,257,366,0.3,165251,115676,131,Best
4302,22-Jan-20,17410,10004055,08/11/2020,Premium Class,549,291,166,0.3,159759,111831,385,Best
3303,06-Apr-20,13555,10004621,19/11/2020,Same Day,530,227,236,0.3,120310,84217,109,Best
4573,08-Mar-20,17620,10001281,25/07/2020,Premium Class,821,139,281,0.3,114119,79883,30,Good
4126,12-Mar-20,13375,10001097,07/10/2020,Premium Class,693,209,17,0.3,144837,101386,183,Best
4507,03-Apr-20,11440,10001095,11/11/2020,Premium Class,877,222,1,0.3,194694,136286,34,Best
3814,05-Feb-20,13405,10002012,12/12/2020,First Class,724,311,53,0.3,225164,157615,221,Average
4243,03-Mar-20,21310,10004156,03/12/2020,First Class,819,275,229,0.3,225225,157658,55,Average
3007,12-Jan-20,11005,10000034,28/10/2020,Middle Class,944,290,148,0.3,273760,191632,52,Best
4168,01-May-20,16195,10000560,22/12/2020,Premium Class,714,235,171,0.3,167790,117453,153,Good
3845,20-Feb-20,17335,10000461,06/10/2020,Premium Class,985,229,318,0.3,225565,157896,462,Best
3877,28-Mar-20,18220,10003066,17/11/2020,Middle Class,931,234,395,0.3,217854,152498,166,Average
4601,18-Apr-20,17485,10004022,15/12/2020,Premium Class,846,241,326,0.3,203886,142720,106,Average
4108,17-Feb-20,20320,10001988,15/09/2020,Middle Class,539,211,115,0.3,113729,79610,351,Best
4160,18-Feb-20,21415,10003625,11/06/2020,Middle Class,777,114,80,0,88578,88578,81,Average
3442,04-Jan-20,15625,10003925,26/06/2020,First Class,664,174,291,0,115536,115536,469,Average
4059,01-Jan-20,18835,10003862,02/06/2020,Premium Class,799,153,110,0,122247,122247,425,Best
4577,02-Feb-20,19420,10004258,29/06/2020,First Class,529,148,161,0,78292,78292,51,Average
3390,11-Jan-20,20935,10002885,03/10/2020,Premium Class,585,266,239,0,155610,155610,385,Good
4518,18-Jan-20,11125,10003033,30/11/2020,First Class,741,317,78,0.3,234897,164428,88,Best
3373,28-Jan-20,13825,10000046,25/09/2020,Middle Class,834,241,223,0.3,200994,140696,216,Good
3967,06-Mar-20,11575,10002049,03/11/2020,First Class,614,242,45,0.3,148588,104012,376,Good
3660,06-Jan-20,13505,10001602,10/07/2020,First Class,828,186,62,0.3,154008,107806,442,Good
4094,29-Jan-20,16570,10003722,23/07/2020,Middle Class,772,176,191,0,135872,135872,290,Best
4044,19-Apr-20,20260,10003198,08/11/2020,Premium Class,668,203,174,0.3,135604,94923,235,Good
4578,02-Mar-20,12295,10002191,21/06/2020,Premium Class,733,111,256,0.3,81363,56954,475,Average
3627,24-Jan-20,20605,10004188,19/12/2020,Middle Class,607,330,52,0,200310,200310,388,Best
4378,07-Mar-20,21010,10001526,19/07/2020,Premium Class,932,134,299,0.3,124888,87422,438,Best
3938,15-Apr-20,13810,10001166,12/11/2020,Premium Class,748,211,70,0.3,157828,110480,397,Best
3586,15-Apr-20,18040,10000309,19/07/2020,First Class,772,95,51,0.5,73340,36670,430,Best
3514,23-Mar-20,12580,10004212,16/08/2020,Middle Class,595,146,33,0.3,86870,60809,189,Average
3358,05-Apr-20,10750,10003072,11/12/2020,First Class,809,250,400,0.3,202250,141575,421,Average
3953,16-Apr-20,19240,10000320,27/07/2020,First Class,770,102,122,0.3,78540,54978,63,Best
4761,02-Apr-20,20380,10001166,11/10/2020,Same Day,996,192,275,0.3,191232,133862,359,Best
3821,15-Jan-20,11935,10003656,27/07/2020,Premium Class,692,194,118,0.3,134248,93974,23,Average
4946,28-Jan-20,14695,10000148,16/08/2020,Premium Class,817,201,138,0.3,164217,114952,371,Best
3673,27-Mar-20,21250,10003885,18/08/2020,Middle Class,687,144,98,0.3,98928,69250,149,Best
4329,23-Jan-20,15865,10001175,18/12/2020,Premium Class,620,330,211,0,204600,204600,420,Good
4836,04-Feb-20,20575,10000955,04/12/2020,Middle Class,650,304,3,0.3,197600,138320,450,Best
4848,26-Jan-20,17200,10003975,25/08/2020,Premium Class,719,212,35,0,152428,152428,294,Good
4980,23-Mar-20,19315,10003707,07/06/2020,Premium Class,615,76,166,0,46740,46740,456,Good
3864,25-Apr-20,12910,10000203,15/11/2020,Premium Class,612,204,377,0,124848,124848,240,Average
3858,28-Apr-20,21220,10004790,30/12/2020,First Class,923,246,363,0,227058,227058,396,Good
3054,27-Jan-20,17170,10004761,26/07/2020,Premium Class,705,181,10,0,127605,127605,173,Average
3645,05-Mar-20,12515,10001811,14/08/2020,Middle Class,828,162,100,0.3,134136,93895,359,Average
3737,14-Mar-20,18580,10001130,02/12/2020,Premium Class,719,263,300,0,189097,189097,428,Good
4170,10-Apr-20,11635,10000055,09/07/2020,Premium Class,920,90,377,0.3,82800,57960,185,Average
4932,28-Feb-20,12235,10002304,14/09/2020,Middle Class,966,199,209,0,192234,192234,482,Average
4551,10-Apr-20,13780,10000293,12/08/2020,Premium Class,582,124,136,0,72168,72168,105,Good
4729,20-Feb-20,16450,10001307,25/08/2020,First Class,768,187,314,0,143616,143616,0,Good
4472,23-Jan-20,11350,10004460,26/07/2020,Premium Class,876,185,321,0,162060,162060,151,Average
3801,28-Apr-20,10300,10000716,02/06/2020,Premium Class,547,35,102,0,19145,19145,7,Best
4743,31-Jan-20,17635,10004622,31/10/2020,Premium Class,743,274,11,0,203582,203582,71,Best
4944,20-Mar-20,21385,10003529,02/10/2020,Premium Class,871,196,327,0,170716,170716,284,Good
4554,12-Feb-20,15295,10001097,03/09/2020,Premium Class,971,204,11,0.3,198084,138659,389,Best
3520,22-Apr-20,21265,10001597,26/11/2020,Premium Class,833,218,358,0.3,181594,127116,370,Good
3353,11-Apr-20,20170,10001754,27/11/2020,Premium Class,997,230,190,0.3,229310,160517,493,Best
4826,04-Mar-20,12700,10004838,30/07/2020,Middle Class,665,148,22,0.3,98420,68894,400,Good
3978,07-Jan-20,15025,10002115,11/12/2020,Premium Class,945,339,219,0.3,320355,224249,246,Good
3889,18-Jan-20,18310,10003059,02/10/2020,Premium Class,588,258,29,0,151704,151704,431,Average
4134,01-Jan-20,19525,10004330,24/12/2020,Premium Class,719,358,325,0,257402,257402,431,Good
4710,23-Apr-20,21295,10003669,03/12/2020,Premium Class,692,224,89,0.3,155008,108506,175,Best
4272,12-Jan-20,20785,10003727,21/12/2020,Middle Class,806,344,65,0,277264,277264,80,Good
4952,11-Feb-20,11410,10003447,23/12/2020,Premium Class,753,316,330,0.3,237948,166564,448,Average
4017,10-Mar-20,20680,10000255,19/11/2020,Middle Class,959,254,206,0,243586,243586,305,Average
4684,10-Feb-20,13135,10002191,22/12/2020,Middle Class,709,316,3,0,224044,224044,240,Best
3854,02-Apr-20,14350,10000349,01/07/2020,First Class,505,90,148,0,45450,45450,440,Best
3533,16-Jan-20,17530,10002880,02/12/2020,Same Day,634,321,129,0,203514,203514,335,Good
4500,26-Mar-20,19555,10003127,05/08/2020,Premium Class,677,132,206,0.3,89364,62555,150,Best
4627,20-Feb-20,14515,10003979,07/09/2020,Premium Class,742,200,82,0,148400,148400,431,Average
3722,24-Mar-20,16135,10000029,18/10/2020,Premium Class,808,208,312,0,168064,168064,33,Best
4487,29-Apr-20,13240,10000452,07/11/2020,Premium Class,861,192,382,0,165312,165312,47,Average
3504,11-Feb-20,17950,10001819,16/06/2020,Premium Class,867,126,5,0.3,109242,76469,330,Good
4792,26-Jan-20,13330,10002952,09/12/2020,Premium Class,960,318,171,0.3,305280,213696,277,Average
3309,27-Jan-20,18025,10000576,24/10/2020,First Class,738,271,74,0.3,199998,139999,197,Good
4280,17-Apr-20,12940,10000605,21/09/2020,First Class,779,157,0,0.3,122303,85612,435,Best
3965,19-Jan-20,13015,10004340,02/09/2020,Same Day,555,227,364,0.3,125985,88190,481,Average
4148,27-Mar-20,11965,10004001,20/09/2020,Same Day,803,177,272,0.3,142131,99492,181,Good
4986,16-Apr-20,10250,10004147,10/07/2020,Middle Class,703,85,216,0.3,59755,41829,200,Average
3931,16-Mar-20,13345,10001545,12/06/2020,Middle Class,503,88,357,0.3,44264,30985,368,Best
3625,08-Mar-20,21715,10001013,21/11/2020,First Class,952,258,353,0,245616,245616,388,Average
3072,18-Mar-20,12370,10002255,19/08/2020,Middle Class,530,154,40,0,81620,81620,192,Good
4539,27-Mar-20,11275,10001892,24/10/2020,Premium Class,615,211,211,0.3,129765,90836,98,Good
4173,07-Feb-20,14845,10003676,29/11/2020,Premium Class,825,296,355,0,244200,244200,353,Average
4952,23-Jan-20,11155,10003495,31/07/2020,Middle Class,853,190,140,0,162070,162070,230,Best
4717,27-Jan-20,14140,10003798,28/06/2020,Premium Class,798,153,296,0,122094,122094,100,Good
3351,20-Mar-20,17995,10003589,14/12/2020,First Class,554,269,303,0,149026,149026,341,Average
4692,03-Apr-20,10555,10004735,16/11/2020,Premium Class,575,227,310,0,130525,130525,96,Good
4366,03-Apr-20,14575,10002206,08/10/2020,Middle Class,979,188,389,0,184052,184052,137,Average
4427,29-Apr-20,16045,10000141,24/06/2020,Middle Class,579,56,96,0,32424,32424,283,Average
4470,10-Jan-20,17875,10001061,06/10/2020,Premium Class,522,270,287,0,140940,140940,231,Best
3104,24-Feb-20,20425,10002375,24/09/2020,First Class,663,213,145,0,141219,141219,429,Good
4340,27-Feb-20,16000,10001539,01/07/2020,Middle Class,611,125,367,0,76375,76375,84,Good
3053,22-Mar-20,12955,10004086,03/06/2020,First Class,684,73,255,0,49932,49932,9,Good
3304,03-Mar-20,21475,10000100,20/07/2020,First Class,917,139,35,0,127463,127463,432,Best
3697,26-Jan-20,20350,10000973,14/09/2020,Premium Class,676,232,62,0,156832,156832,127,Good
4150,29-Jan-20,19450,10001476,20/07/2020,Premium Class,563,173,224,0,97399,97399,441,Good
4862,23-Jan-20,11215,10002831,29/06/2020,Same Day,563,158,218,0,88954,88954,29,Average
3898,11-Feb-20,16405,10001763,11/10/2020,Premium Class,827,243,142,0,200961,200961,19,Good
4559,05-Feb-20,15310,10002072,06/07/2020,Premium Class,624,152,85,0,94848,94848,332,Best
4663,29-Mar-20,14050,10001561,05/10/2020,Premium Class,646,190,102,0,122740,122740,42,Good
4510,24-Mar-20,14110,10004241,08/08/2020,First Class,672,137,255,0,92064,92064,234,Good
3570,20-Feb-20,15460,10003849,04/07/2020,Premium Class,759,135,17,0,102465,102465,98,Average
3304,02-Feb-20,11845,10000735,09/06/2020,First Class,823,128,368,0,105344,105344,333,Best
4368,30-Mar-20,14410,10003350,03/11/2020,Premium Class,591,218,300,0.3,128838,90187,431,Best
4955,20-Feb-20,19090,10000307,03/06/2020,Premium Class,716,104,366,0.3,74464,52125,128,Good
3969,12-Apr-20,15130,10004202,23/07/2020,Premium Class,921,102,96,0.3,93942,65759,214,Good
4527,27-Jan-20,10030,10001852,09/06/2020,Premium Class,856,134,120,0.3,114704,80293,303,Average
3451,08-Feb-20,12475,10003759,14/10/2020,Premium Class,607,249,393,0,151143,151143,380,Good
4625,24-Mar-20,13195,10004337,09/08/2020,Premium Class,759,138,11,0,104742,104742,191,Good
3037,11-Jan-20,20215,10001932,12/08/2020,First Class,653,214,212,0,139742,139742,137,Average
4905,27-Apr-20,11740,10002126,16/08/2020,Premium Class,755,111,264,0,83805,83805,259,Average
4023,01-Mar-20,13595,10004700,25/09/2020,Premium Class,966,208,170,0,200928,200928,34,Best
4345,11-Apr-20,11815,10003429,19/08/2020,Premium Class,953,130,5,0,123890,123890,275,Average
3966,17-Feb-20,14185,10004952,28/07/2020,Premium Class,674,162,258,0,109188,109188,60,Good
3832,23-Apr-20,21505,10003172,07/06/2020,Middle Class,860,45,319,0,38700,38700,269,Average
3902,20-Jan-20,18880,10002352,03/09/2020,Middle Class,908,227,325,0.3,206116,144281,284,Average
3556,24-Mar-20,17050,10002259,28/07/2020,Premium Class,669,126,101,0.3,84294,59006,190,Average
4557,02-Apr-20,12490,10002976,11/11/2020,Premium Class,898,223,23,0.3,200254,140178,237,Best
3303,11-Jan-20,13075,10003694,09/09/2020,Premium Class,764,242,132,0.3,184888,129422,67,Average
3143,15-Feb-20,15145,10004425,26/12/2020,Premium Class,852,315,232,0.3,268380,187866,54,Good
4786,07-Jan-20,10690,10001270,08/10/2020,Premium Class,970,275,324,0.3,266750,186725,399,Good
3598,11-Feb-20,14875,10004539,13/09/2020,First Class,648,215,115,0.3,139320,97524,90,Best
3170,17-Apr-20,17455,10001919,16/12/2020,First Class,677,243,117,0,164511,164511,247,Average
3548,25-Apr-20,19930,10003655,26/07/2020,Premium Class,802,92,213,0.3,73784,51649,48,Average
3610,07-Feb-20,20020,10004656,14/09/2020,Premium Class,596,220,99,0.3,131120,91784,435,Good
3833,20-Feb-20,20255,10002344,27/10/2020,Premium Class,898,250,315,0.3,224500,157150,418,Good
3042,28-Jan-20,14335,10004447,06/08/2020,Premium Class,743,191,74,0.3,141913,99339,480,Best
4861,28-Apr-20,19330,10003973,13/12/2020,Premium Class,821,229,82,0,188009,188009,35,Average
4493,12-Mar-20,18535,10000682,04/06/2020,Middle Class,602,84,209,0,50568,50568,48,Best
4800,10-Jan-20,12970,10002268,09/10/2020,Same Day,611,273,74,0,166803,166803,204,Best
3752,21-Apr-20,17255,10001990,08/06/2020,Premium Class,847,48,266,0,40656,40656,495,Good
3849,10-Jan-20,19750,10004540,08/07/2020,Premium Class,500,180,192,0,90000,90000,442,Average
4434,18-Mar-20,21835,10002292,05/12/2020,Premium Class,960,262,126,0.3,251520,176064,268,Good
4892,01-Mar-20,13720,10004999,11/07/2020,Premium Class,504,132,344,0.3,66528,46570,319,Best
